pkt_len_mean,pkt_rate,flow_duration,dst_port_entropy,payload_entropy,syn_flag_ratio,bytes_per_second,unique_dst_ips,failed_conn_ratio,avg_ttl,label
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Lateral Movement
0.0,285.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,103.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
40.125,7.0,0,0.0,0.0,0.0,2884.0,22,0.0,64,Normal
670.0,0.5,1,0.02,0.0,0.0,852.0,136,0.0,64,Normal
47.857142857142854,6.0,0,0.0,0.0,0.0,2983.0,20,0.0,64,Normal
73.5,6.743088334457182e-05,14829,0.64,0.0,0.0,0.016992582602832096,255,0.0,64,Normal
45.6,4.0,0,0.0,0.0,0.0,2318.0,255,0.0,64,Normal
6.142857142857143,6.0,0,0.01,0.0,0.0,150.0,255,0.0,64,Normal
0.34615384615384615,129.0,0,0.01,0.0,0.0,183.0,255,0.0,64,Normal
856.5,1.0,0,0.13,0.0,0.0,2049.0,31,0.0,64,Normal
602.5,0.0019157088122605363,521,0.07,0.0,0.0,31.18007662835249,255,0.0,64,Normal
0.0,134.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,103.0,0,0.07,0.0,0.0,0.0,255,1.0,64,C2 Beacon
297.0,0.6666666666666666,2,0.08,0.0,0.0,406.0,90,0.0,64,Normal
0.0,224.0,0,0.89,0.0,0.06,0.0,255,0.88,64,DDoS
0.2,4.0,0,0.42,0.0,0.0,1.0,255,0.0,64,Lateral Movement
118.0,1.0,0,0.0,1.0,1.0,14836.0,255,0.0,64,Normal
0.6142857142857143,69.0,0,0.01,0.0,0.0,172.0,255,0.0,64,Normal
0.0,35.0,0,0.03,1.0,1.0,0.0,115,0.0,64,Lateral Movement
0.41904761904761906,104.0,0,0.0,0.0,0.0,161.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Lateral Movement
0.0,213.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
6129.8,9.0,0,0.16,0.0,0.0,61298.0,19,0.0,64,Normal
0.0,19.0,0,0.0,0.04,0.05,0.0,54,0.0,64,Normal
79.625,7.0,0,0.02,0.0,0.0,637.0,255,0.0,64,Normal
0.0,19.0,0,0.1,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,291.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
98.5,1.0,0,0.0,0.0,0.0,507.0,164,0.0,64,Normal
21.0,1.0,0,0.07,0.0,0.0,84.0,46,0.0,64,Normal
0.0,295.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,94.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,207.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,274.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
10.0,2.0,0,0.01,0.0,0.0,30.0,255,0.0,64,Normal
0.0,130.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,30.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
63.8,4.0,0,0.0,0.0,0.0,2037.0,255,0.0,64,Normal
0.28,99.0,0,0.04,0.0,0.0,28.0,255,0.0,61,C2 Beacon
51.5,3.0,0,0.0,0.0,0.0,467.0,3,0.0,64,Normal
0.0,127.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
15.0,1.0,0,0.0,0.0,0.0,30.0,55,0.0,64,Normal
0.0,270.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
73.0,0.0006557377049180328,1524,0.54,0.0,0.0,0.16459016393442624,255,0.0,64,Normal
97.33333333333333,2.0,0,0.0,0.0,0.0,7839.0,255,0.0,64,Normal
8.68,24.0,0,0.0,0.0,0.0,1259.0,255,0.0,64,Normal
803.0,0.16666666666666666,5,0.02,0.0,0.0,323.0,195,0.0,64,Normal
0.0,97.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
166.5,0.037037037037037035,26,0.04,0.0,0.0,52.03703703703704,103,0.0,64,Normal
904.0,1.0,0,0.09,0.0,0.0,2195.0,255,0.0,64,Normal
0.0,511.0,0,1.0,0.0,0.21,0.0,255,0.79,64,C2 Beacon
0.0,206.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,210.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,268.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,123.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,1.0,0,0.0,0.0,0.0,0.0,2,1.0,64,Normal
6.0,37.0,0,0.0,0.05,0.05,948.0,255,0.0,64,Normal
0.0,234.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.3333333333333333,4.7066575671287034e-05,42492,0.13,0.0,0.0,2.3533287835643517e-05,156,1.0,64,DDoS
463.0,0.07692307692307693,12,0.04,0.0,0.0,96.61538461538461,57,0.0,64,Normal
0.30434782608695654,137.0,0,0.01,0.0,0.0,170.0,255,0.0,64,Normal
0.0,298.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,225.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Port Scan
432.5,1.0,0,0.04,0.0,0.0,1265.0,73,0.0,64,Normal
18180.0,2.0,0,0.0,0.0,0.0,62854.0,145,0.0,64,Port Scan
167.0,1.0,0,0.0,0.0,0.0,334.0,1,0.0,64,Brute Force
0.0,272.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
75.0,1.0,0,0.0,0.0,0.0,343.0,2,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Lateral Movement
597.0,1.0,0,0.05,0.0,0.0,1585.0,255,0.0,64,Normal
0.21153846153846154,207.0,0,0.01,0.0,0.0,115.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,15,1.0,64,Normal
0.0,77.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,292.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.703125,63.0,0,0.0,0.0,0.0,199.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,DDoS
0.0,132.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,10.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Port Scan
165.5,1.0,0,0.0,0.0,0.0,566.0,22,0.0,64,Normal
0.0,263.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
61.8,4.0,0,0.0,0.0,0.0,1837.0,104,0.0,64,Normal
21.77777777777778,8.0,0,0.0,0.0,0.0,3825.0,25,0.0,64,Normal
0.0,180.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
364.0,0.0625,15,0.03,0.0,0.0,66.1875,202,0.0,64,Normal
0.0,222.0,0,0.07,0.0,0.0,0.0,255,1.0,64,C2 Beacon
115.0,1.0,0,0.0,0.0,0.0,8983.0,43,0.0,64,Normal
22.4,14.0,0,0.0,0.0,0.0,670.0,255,0.0,64,Normal
10.15,19.0,0,0.0,0.0,0.0,1186.0,255,0.0,64,Normal
0.0,1.0,0,0.0,1.0,1.0,0.0,1,0.0,64,Lateral Movement
45.75,7.0,0,0.0,0.0,0.0,4450.0,255,0.0,64,Normal
47.6,4.0,0,0.0,0.0,0.0,9330.0,10,0.0,64,Normal
0.0,106.0,0,0.04,1.0,1.0,0.0,255,0.0,64,C2 Beacon
9.0,30.0,0,0.0,0.0,0.0,1305.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,1,1.0,64,Normal
10908.0,4.0,0,0.0,0.0,0.0,62854.0,255,0.0,64,Brute Force
0.0,216.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,233.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,DDoS
15.642857142857142,13.0,0,0.0,0.0,0.0,1573.0,255,0.0,64,Normal
60.666666666666664,2.0,0,0.01,0.0,0.0,182.0,255,0.0,64,Normal
482.5,1.0,0,0.04,0.0,0.0,1296.0,180,0.0,64,Normal
0.0,280.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
10908.0,4.0,0,0.0,0.0,0.0,62854.0,69,0.25,64,Brute Force
0.0,300.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,291.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,264.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.2953020134228188,148.0,0,0.01,0.0,0.0,114.0,255,0.0,64,Normal
21.9,9.0,0,0.0,0.0,0.0,9483.0,11,0.0,64,Normal
25.076923076923077,12.0,0,0.0,0.0,0.0,5528.0,31,0.0,64,Normal
55.5,3.0,0,0.0,0.0,0.0,1705.0,255,0.0,64,Normal
5.8,4.0,0,0.06,0.0,0.0,29.0,109,0.0,64,Normal
0.0,183.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,12.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,181.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
20.666666666666668,14.0,0,0.0,0.0,0.0,808.0,255,0.0,64,Normal
5.2,14.0,0,0.01,0.0,0.0,78.0,255,0.0,64,Normal
731539.6666666666,0.3333333333333333,5,0.06,0.0,0.0,365769.8333333333,65,0.0,64,Normal
1351.6666666666667,8.0,0,0.03,0.0,0.0,12165.0,215,0.0,64,Normal
0.0,239.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
8.636363636363637,32.0,0,0.0,0.0,0.0,589.0,101,0.0,64,Normal
41.57142857142857,6.0,0,0.0,0.0,0.0,2135.0,255,0.0,64,Normal
186.0,0.05555555555555555,17,0.0,0.0,0.0,14366.722222222223,1,0.0,64,Normal
0.0,276.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
96.0,1.0,0,0.13,0.0,0.0,192.0,31,0.0,64,Normal
3.0,1.0,0,0.03,0.0,0.0,6.0,113,0.0,64,Normal
5.26530612244898,195.0,0,0.01,0.0,0.0,1032.0,255,0.0,64,Port Scan
0.0,120.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,102.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Port Scan
0.0,119.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
30.272727272727273,10.0,0,0.0,0.0,0.0,1086.0,207,0.0,64,Normal
0.0,277.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
17.0,1.0,0,0.05,0.0,0.0,34.0,146,0.0,64,Normal
0.0,140.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Port Scan
20.727272727272727,10.0,0,0.0,0.0,0.0,27131.0,255,0.0,64,Normal
9.0,1.0,0,0.0,0.0,0.0,18.0,1,0.0,64,Brute Force
0.0,196.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,175.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,259.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Lateral Movement
24.416666666666668,11.0,0,0.0,0.0,0.0,562.0,255,0.0,64,Normal
0.0,6.0,0,0.02,1.0,1.0,0.0,255,0.0,64,DDoS
6.0,6.0,0,0.01,0.0,0.0,84.0,255,0.0,64,Normal
50.333333333333336,2.0,0,0.03,0.0,0.0,151.0,119,0.0,64,Normal
0.2132701421800948,210.0,0,0.01,0.0,0.0,123.0,255,0.0,64,Normal
0.0,102.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
11.6,19.0,0,0.0,0.0,0.0,37211.0,175,0.0,64,Normal
51.0,0.047619047619047616,20,1.0,0.0,0.0,103.0952380952381,2,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,Port Scan
12.875,15.0,0,0.0,0.0,0.0,500.0,255,0.0,64,Normal
3.405940594059406,302.0,0,0.0,0.0,0.0,1032.0,255,0.0,64,Port Scan
0.0,1.0,0,0.0,0.0,0.0,0.0,23,1.0,64,Normal
0.0,2.0,0,0.03,0.5,0.5,0.0,181,0.0,64,Normal
0.0,188.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,31.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
0.2346368715083799,178.0,0,0.02,0.0,0.0,163.0,180,0.0,64,Normal
339.5,13.0,0,0.06,0.0,0.08,4753.0,126,0.0,64,Normal
814.5,1.0,0,0.0,0.0,0.0,1963.0,17,0.0,64,Normal
0.0,270.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
8.8,4.0,0,0.01,0.0,0.0,157.0,255,0.0,64,Normal
0.3333333333333333,5.378657487091222e-05,37183,0.5,0.0,0.0,2.689328743545611e-05,255,1.0,64,Lateral Movement
0.0,80.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
92.0,1.0,0,0.0,0.0,0.0,5472.0,2,0.0,64,Normal
0.0,1.0,0,0.0,0.58,1.0,0.0,1,0.0,64,Lateral Movement
0.0,229.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.4,109.0,0,0.0,0.0,0.0,88.0,255,0.0,64,Normal
649.5,0.5,1,0.05,0.0,0.0,816.0,87,0.0,64,Normal
0.0,100.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Port Scan
444.0,1.0,0,0.0,0.0,0.0,1219.0,1,0.0,64,Normal
0.015151515151515152,65.0,0,0.23,0.0,0.0,1.0,255,0.0,64,Lateral Movement
52.5,1.0,0,0.02,0.0,0.0,250.0,86,0.0,64,Normal
0.0,202.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.3333333333333333,7.32547066149e-05,27301,0.74,0.0,0.0,3.662735330745e-05,255,1.0,64,DDoS
10.714285714285714,20.0,0,0.0,0.0,0.0,907.0,255,0.0,64,Normal
0.0,105.0,0,0.07,1.0,1.0,0.0,158,0.0,64,C2 Beacon
22.555555555555557,8.0,0,0.0,0.0,0.0,1277.0,82,0.0,64,Normal
661.5,23.0,0,0.05,0.0,0.0,15876.0,43,0.0,64,Normal
6.0,1.0,0,0.05,0.0,0.0,12.0,60,0.0,64,Normal
0.0,213.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,125.0,0,0.06,0.0,0.0,0.0,255,1.0,64,C2 Beacon
118.0,0.047619047619047616,20,0.1,0.0,0.0,47.857142857142854,21,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Brute Force
430.0,1.0,0,0.02,0.0,0.0,1250.0,255,0.0,64,Normal
0.0,25.0,0,0.04,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,2.0,0,0.0,0.17,0.5,0.0,51,0.0,64,Normal
73.5,1.0,0,0.38,0.0,0.0,147.0,255,0.0,64,Normal
311.2,4.0,0,0.02,0.0,0.0,1556.0,255,0.0,64,Normal
104.0,2.0,0,0.0,0.0,0.0,654.0,4,0.0,64,Normal
2.4565217391304346,45.0,0,0.07,0.0,0.0,113.0,59,0.0,64,Normal
0.0,1.0,0,0.21,0.0,0.0,0.0,57,1.0,64,Lateral Movement
0.0,104.0,0,0.09,0.0,0.0,0.0,255,1.0,64,Port Scan
0.0,133.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
27.9,9.0,0,0.0,0.12,0.11,2616.0,134,0.0,64,Normal
0.0,256.0,0,0.09,0.0,0.0,0.0,255,1.0,64,Brute Force
6.4,34.0,0,0.0,0.0,0.0,5929.0,34,0.0,64,Normal
47.2,4.0,0,0.0,0.0,0.0,532.0,255,0.0,64,Normal
0.05,19.0,0,0.21,0.0,0.0,1.0,255,0.0,64,Port Scan
18.727272727272727,10.0,0,0.0,0.0,0.0,3777.0,22,0.0,64,Normal
0.0,139.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,143.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
44.57142857142857,6.0,0,0.0,0.0,0.0,1293.0,19,0.0,64,Normal
0.0,128.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
28.0,8.0,0,0.0,0.0,0.0,1932.0,255,0.0,64,Normal
534.0,0.5,1,0.18,0.0,0.0,697.5,17,0.0,64,Normal
15.65,19.0,0,0.0,0.0,0.0,626.0,255,0.0,64,Normal
0.0,264.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
167253.33333333334,2.0,0,0.07,0.0,0.0,501760.0,255,0.0,64,Normal
180.5,1.0,0,0.0,0.0,0.0,3158.0,12,0.0,64,Normal
18.571428571428573,13.0,0,0.0,0.0,0.0,1152.0,255,0.0,64,Normal
127.66666666666667,2.0,0,0.03,0.0,0.0,383.0,109,0.0,64,Normal
1.725752508361204,298.0,0,0.0,0.0,0.0,520.0,255,0.0,64,Normal
46.6,4.0,0,0.04,0.0,0.0,1613.0,255,0.0,64,Normal
0.0,54.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.676923076923077,64.0,0,0.01,0.0,0.0,176.0,255,0.0,64,Normal
0.2430939226519337,180.0,0,0.0,0.0,0.0,118.0,255,0.0,64,Normal
73.5,3.0,0,0.0,0.0,0.0,1163.0,3,0.0,64,Normal
0.0,185.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
107.66666666666667,2.0,0,0.0,0.0,0.0,5663.0,2,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Brute Force
202.33333333333334,2.0,0,0.29,0.0,0.0,607.0,7,0.0,64,Normal
17.76923076923077,12.0,0,0.0,0.0,0.0,1277.0,255,0.0,64,Normal
31.125,7.0,0,0.0,0.0,0.0,14762.0,255,0.0,64,Normal
0.0,1.0,0,1.0,0.0,0.0,0.0,55,1.0,64,Brute Force
762.6666666666666,1.0,1,0.03,0.0,0.0,1309.5,255,0.0,64,Normal
0.0,240.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
169.9,9.0,0,0.06,0.0,0.0,1699.0,89,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,18,1.0,64,Normal
0.0,293.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,46.0,0,0.48,0.0,0.15,0.0,255,0.85,64,DDoS
618.0,0.25,3,0.04,0.0,0.0,392.0,136,0.0,64,Normal
9.0,1.0,0,0.0,0.0,0.0,18.0,3,0.0,64,Brute Force
15.0,6.0,0,0.01,0.0,0.0,251.0,255,0.0,64,Normal
0.0,209.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
73.33333333333333,2.0,0,0.0,0.0,0.0,1468.0,255,0.0,64,Normal
0.0,104.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,183.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.14802631578947367,303.0,0,0.01,0.0,0.0,120.0,255,0.0,64,Normal
0.0,185.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,265.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
1.74496644295302,297.0,0,0.0,0.0,0.0,520.0,255,0.0,64,Lateral Movement
0.21212121212121213,197.0,0,0.01,0.0,0.0,170.0,255,0.0,64,Normal
73.5,0.00018450184501845018,5419,0.85,0.0,0.0,0.04649446494464945,255,0.0,64,Normal
0.2710843373493976,165.0,0,0.02,0.0,0.0,173.0,167,0.0,64,Normal
80.5,1.0,0,0.0,0.0,0.0,9695.0,255,0.0,64,Normal
7791.428571428572,6.0,0,0.0,0.0,0.0,62854.0,255,0.0,64,Brute Force
0.0,69.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Brute Force
436.0,0.5,1,0.29,0.0,0.0,607.0,7,0.0,64,Normal
34.875,7.0,0,0.0,0.0,0.0,1289.0,187,0.0,64,Normal
0.0,150.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,127.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,225.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
28.714285714285715,6.0,0,0.0,0.0,0.0,6791.0,7,0.0,64,Normal
4.5,1.0,0,0.06,0.0,0.0,234.0,63,0.0,64,Normal
0.0,50.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
12.529411764705882,16.0,0,0.0,0.0,0.0,1389.0,16,0.0,64,Normal
0.0,300.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,32.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,1.0,0,1.0,0.0,0.0,0.0,34,0.0,64,C2 Beacon
0.0,271.0,0,0.07,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,511.0,0,0.97,0.0,0.05,0.0,255,0.95,64,Port Scan
0.676923076923077,64.0,0,0.0,0.0,0.0,172.0,255,0.0,64,Normal
23.0,10.0,0,0.0,0.0,0.0,11949.0,217,0.0,64,Normal
0.0,36.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,232.0,0,0.05,1.0,1.0,0.0,255,0.0,64,C2 Beacon
19.0,10.0,0,0.0,0.0,0.0,499.0,255,0.0,64,Normal
0.0,237.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
13.8125,15.0,0,0.0,0.0,0.0,5209.0,255,0.0,64,Normal
34.5,9.0,0,0.0,0.0,0.0,6397.0,43,0.0,64,Normal
0.0,299.0,0,0.09,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,108.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
72.0,1.0,0,0.0,0.0,0.0,37798.0,255,0.0,64,Normal
11.666666666666666,8.0,0,0.01,0.0,0.0,251.0,255,0.0,64,Normal
550.5,0.16666666666666666,5,0.02,0.0,0.0,238.83333333333334,122,0.0,64,Normal
2.015625,511.0,0,0.02,0.0,0.0,1032.0,255,0.0,64,C2 Beacon
6.4324324324324325,36.0,0,0.0,0.0,0.0,426.0,255,0.0,64,Normal
0.0,115.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
19.666666666666668,14.0,0,0.0,0.0,0.0,8166.0,83,0.0,64,Normal
1059.5,0.08333333333333333,11,0.25,0.0,0.0,204.25,8,0.0,64,Normal
5711.0,0.01694915254237288,58,0.03,0.0,0.0,216.64406779661016,89,0.0,64,Normal
0.0,137.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
4.0,1.0,0,0.03,0.0,0.0,181.0,90,0.0,64,Normal
0.0,282.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,206.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.3333333333333333,0.00021891418563922942,9135,0.74,0.0,0.0,0.00010945709281961471,255,1.0,64,DDoS
12.222222222222221,17.0,0,0.0,0.0,0.0,1968.0,17,0.0,64,Normal
0.0,27.0,1,0.13,0.0,0.0,0.0,224,1.0,64,C2 Beacon
74.66666666666667,2.0,0,0.0,0.0,0.0,4576.0,164,0.0,64,Normal
0.0,105.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
22.0,1.0,0,0.01,0.0,0.0,154.0,171,0.0,64,Normal
16.5,1.0,0,0.04,0.0,0.0,122.0,70,0.0,64,Normal
44.857142857142854,6.0,0,0.0,0.0,0.0,601.0,16,0.0,64,Normal
232.0,1.0,0,0.06,1.0,1.0,2689.0,159,0.0,64,Normal
135.0,9.476876421531463e-05,10551,0.08,0.0,0.0,0.7914139499620925,51,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,DDoS
0.0,225.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,129.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
0.0,244.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.3333333333333333,9.396729937981582e-05,21283,0.67,0.0,0.0,4.698364968990791e-05,255,1.0,64,Brute Force
0.0,140.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,71.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,131.0,0,0.05,0.0,0.0,0.0,255,1.0,64,Port Scan
179.76190476190476,20.0,0,0.04,0.0,0.05,3775.0,185,0.0,64,Normal
0.0,211.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
1.0855949895615866,478.0,0,0.0,0.0,0.0,520.0,84,0.0,64,Port Scan
0.0,263.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,202.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
95.75,3.0,0,0.08,0.0,0.0,383.0,255,0.0,64,Normal
111.33333333333333,2.0,0,0.07,0.0,0.0,334.0,255,0.0,64,Port Scan
63.4,4.0,0,0.0,0.25,0.25,597.0,132,0.0,64,Normal
0.0,108.0,0,0.08,0.0,0.0,0.0,133,1.0,64,Brute Force
0.0,230.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
29.5,7.0,0,0.0,0.0,0.0,1930.0,255,0.0,64,Normal
0.0,17.0,0,0.0,0.0,0.0,0.0,17,0.71,64,Normal
14.35,19.0,0,0.0,0.0,0.0,468.0,255,0.0,64,Normal
18.25,7.0,0,0.0,0.0,0.0,21579.0,10,0.0,64,Normal
507.6666666666667,2.0,0,0.21,0.0,0.0,1851.0,14,0.0,64,Normal
0.3333333333333333,5.330348338263905e-05,37520,0.5,0.0,0.0,2.6651741691319526e-05,255,1.0,64,Lateral Movement
0.0,269.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,DDoS
0.0,134.0,0,0.1,1.0,1.0,0.0,80,0.0,64,Brute Force
0.0,44.0,0,0.02,1.0,1.0,0.0,206,0.0,64,Lateral Movement
0.0,198.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
99.91666666666667,11.0,0,0.02,0.0,0.0,1199.0,255,0.0,64,Normal
0.0,137.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,64,Normal
11.523809523809524,20.0,0,0.0,0.0,0.0,525.0,255,0.0,64,Normal
11.941176470588236,16.0,0,0.0,0.0,0.0,1066.0,37,0.0,64,Normal
0.3237410071942446,138.0,0,0.0,0.0,0.0,90.0,255,0.0,64,Normal
10.0,2.0,0,0.01,0.0,0.0,30.0,255,0.0,64,Normal
2.904109589041096,72.0,0,0.0,0.0,0.0,3051.0,255,0.0,64,Normal
0.0,47.0,0,0.05,0.92,0.98,0.0,255,0.02,64,Port Scan
0.0,261.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
23.666666666666668,8.0,0,0.0,0.0,0.0,9524.0,40,0.0,64,Normal
151.5,1.0,0,0.12,0.0,0.0,2542.0,24,0.0,64,Normal
444.0,0.029411764705882353,33,0.03,0.0,0.0,102.17647058823529,175,0.0,64,Normal
0.14213197969543148,196.0,0,0.63,0.0,0.51,28.0,255,0.0,61,C2 Beacon
5.363636363636363,10.0,0,0.06,0.0,0.1,59.0,106,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,C2 Beacon
348.0,1.0,0,0.04,0.0,0.0,1030.0,132,0.0,64,Normal
